company,mdate,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio,stock_prefix
2897 王道銀行,2024/12,0.214557942,0.019353499,-0.01153981,0.909937447,1.305223802,28
2897 王道銀行,2024/06,0.214557942,0.018465074,0.005785255,0.912538113,1.305223802,28
2897 王道銀行,2023/12,0.214557942,0.018735191,0.01431369,0.906632885,1.305223802,28
2897 王道銀行,2023/06,0.214557942,0.018074264,0.013163932,0.907964217,1.305223802,28
2897 王道銀行,2022/12,0.214557942,0.018092989,0.011097668,0.906451535,1.305223802,28
2897 王道銀行,2022/06,0.214557942,0.011530634,0.010520909,0.912908791,1.305223802,28
2897 王道銀行,2021/12,0.214557942,0.011420819,-0.002936851,0.904070177,1.305223802,28
2897 王道銀行,2021/06,0.214557942,0.010026756,-0.000410372,0.903150073,1.305223802,28
2897 王道銀行,2020/12,0.214557942,0.009037718,-0.003611493,0.90571519,1.305223802,28
2897 王道銀行,2020/06,0.214557942,0.009614513,0.006210739,0.912350365,1.305223802,28
2897 王道銀行,2019/12,0.214557942,0.011034184,-0.008586267,0.909369938,1.305223802,28
2897 王道銀行,2019/06,0.214557942,0.01037764,-0.020804444,0.910862173,1.305223802,28
2897 王道銀行,2018/12,0.214557942,0.008918071,0.026050418,0.912575512,1.305223802,28
2897 王道銀行,2018/06,0.214557942,0.008672794,-0.005206988,0.91627299,1.305223802,28
2897 王道銀行,2017/12,0.214557942,0.009479588,0.020982979,0.914581885,1.305223802,28
2897 王道銀行,2017/06,0.214557942,0.009362212,0.015048819,0.911201972,1.305223802,28
2897 王道銀行,2016/12,0.214557942,0.010456523,0.0104111,0.907682598,1.305223802,28
2897 王道銀行,2016/06,0.214557942,0.008808462,0.027786103,0.909346726,1.305223802,28
2897 王道銀行,2015/12,0.214557942,0.00979323,-0.034157597,0.904768293,1.305223802,28
2897 王道銀行,2015/06,0.214557942,0.009221617,-0.04734397,0.901206551,1.305223802,28
2897 王道銀行,2014/12,0.214557942,0.009353601,0.07813535,0.894915904,1.305223802,28
2897 王道銀行,2014/06,0.214557942,0.007822822,-0.014083195,0.894319224,1.305223802,28
2901 欣欣,2024/12,0.424406268,0.148924778,0.338522679,0.123750664,8.921621972,29
2901 欣欣,2024/06,0.396789324,0.133080146,0.120052841,0.147011974,6.044969883,29
2901 欣欣,2023/12,0.401686844,0.144569546,0.364681185,0.130757056,7.444162839,29
2901 欣欣,2023/06,0.383541679,0.129534139,0.14980082,0.137982668,6.622153981,29
2901 欣欣,2022/12,0.380567645,0.133392086,0.344807322,0.128392096,7.789643723,29
2901 欣欣,2022/06,0.369566855,0.12695235,0.129680432,0.125769693,8.189055416,29
2901 欣欣,2021/12,0.366810726,0.122648074,0.13167033,0.128098238,7.956465375,29
2901 欣欣,2021/06,0.376495104,0.132974232,-0.133051742,0.10778199,14.30206544,29
2901 欣欣,2020/12,0.368408969,0.129189879,0.26676815,0.129565122,8.638844032,29
2901 欣欣,2020/06,0.353601139,0.120382538,0.011152895,0.14106046,6.104929824,29
2901 欣欣,2019/12,0.365654626,0.143653834,0.361594372,0.120785981,8.40070749,29
2901 欣欣,2019/06,0.337916048,0.121892969,0.172628404,0.155145212,5.32095695,29
2901 欣欣,2018/12,0.347469621,0.138488944,0.350351132,0.129323029,7.665585786,29
2901 欣欣,2018/06,0.317871885,0.116382105,0.169488143,0.154710085,5.062865144,29
2901 欣欣,2017/12,0.335519212,0.137091802,0.405129239,0.12931407,7.543129741,29
2901 欣欣,2017/06,0.302399759,0.115289695,0.147758445,0.151285084,5.044375327,29
2901 欣欣,2016/12,0.312162647,0.13372826,0.298521501,0.123135128,7.828155556,29
2901 欣欣,2016/06,0.290904441,0.110164466,0.085144972,0.161850516,4.391315948,29
2901 欣欣,2015/12,0.338594977,0.136334308,0.432420064,0.133133175,8.665264776,29
2901 欣欣,2015/06,0.304606696,0.109644511,0.140142941,0.161877566,5.134884915,29
2901 欣欣,2014/12,0.319076076,0.129954287,0.307902919,0.130646452,8.722499389,29
2901 欣欣,2014/06,0.29109513,0.105864379,0.065901253,0.158543781,5.319859193,29
2903 遠百,2024/12,-0.150284668,0.061479645,0.072388789,0.737170027,0.56097027,29
2903 遠百,2024/06,-0.148262667,0.0529701,-0.016661845,0.742664309,0.534219984,29
2903 遠百,2023/12,-0.173159309,0.064741798,0.111286522,0.719991651,0.54037289,29
2903 遠百,2023/06,-0.194280651,0.075976131,-0.013675499,0.660823688,0.465636756,29
2903 遠百,2022/12,-0.214424027,0.072359729,0.123610048,0.680586703,0.481814123,29
2903 遠百,2022/06,-0.23573293,0.063314791,-0.051253702,0.680719531,0.375033305,29
2903 遠百,2021/12,-0.164746768,0.064617875,0.114095317,0.695280522,0.55105843,29
2903 遠百,2021/06,-0.197944601,0.064841265,-0.076594325,0.671441208,0.380783476,29
2903 遠百,2020/12,-0.191300786,0.06874866,0.120574356,0.690179721,0.462224456,29
2903 遠百,2020/06,-0.256567016,0.059940506,-0.019563109,0.691729006,0.316281228,29
2903 遠百,2019/12,-0.206278431,0.062029013,0.086101066,0.701911902,0.435222899,29
2903 遠百,2019/06,-0.260474892,0.055182842,-0.016099186,0.695943748,0.304304489,29
2903 遠百,2018/12,-0.207987229,0.076194861,0.067926492,0.63670632,0.537260182,29
2903 遠百,2018/06,-0.269531809,0.074346756,-0.062057316,0.619463464,0.387746948,29
2903 遠百,2017/12,-0.244104949,0.07503629,0.104138672,0.651322315,0.495184801,29
2903 遠百,2017/06,-0.278778302,0.068954591,-0.062455786,0.638928773,0.365839284,29
2903 遠百,2016/12,-0.249038458,0.070087709,0.078870818,0.656833253,0.451173136,29
2903 遠百,2016/06,-0.302613344,0.068227698,-0.038068653,0.644698456,0.314384302,29
2903 遠百,2015/12,-0.245104751,0.073948457,0.065860927,0.653444214,0.409534158,29
2903 遠百,2015/06,-0.236589113,0.064335768,-0.044640338,0.644690351,0.37763509,29
2903 遠百,2014/12,-0.22490707,0.071430633,0.083753689,0.646502563,0.434838079,29
2903 遠百,2014/06,-0.23960331,0.067195725,-0.043093517,0.662033826,0.389012304,29
2904 匯僑,2024/12,0.045610043,0.210270751,0.415336668,0.347316656,1.506783629,29
2904 匯僑,2024/06,0.019563683,0.185867203,0.183879475,0.359875296,1.187580673,29
2904 匯僑,2023/12,-0.01824054,0.182820392,0.337252584,0.371262915,0.83118978,29
2904 匯僑,2023/06,-0.048059674,0.16316801,0.119775377,0.423106365,0.716045101,29
2904 匯僑,2022/12,-0.08943012,0.154171256,0.264081481,0.458623303,0.577598788,29
2904 匯僑,2022/06,-0.158939615,0.137526972,0.10538534,0.525965552,0.320955427,29
2904 匯僑,2021/12,-0.064651356,0.174999389,0.358375929,0.411499988,0.66795003,29
2904 匯僑,2021/06,-0.022893374,0.255659641,0.236225729,0.332407764,0.857888324,29
2904 匯僑,2020/12,-0.086582159,0.217600676,0.537295485,0.366043804,0.610572619,29
2904 匯僑,2020/06,-0.107736735,0.170279366,0.199666581,0.41281495,0.58004356,29
2904 匯僑,2019/12,-0.009364492,0.21855229,0.706083838,0.295829521,0.944810901,29
2904 匯僑,2019/06,-0.049313049,0.166564013,0.27765934,0.374012353,0.792312702,29
2904 匯僑,2018/12,0.045830631,0.221982144,0.732594074,0.230332654,1.298619941,29
2904 匯僑,2018/06,0.012673975,0.165815789,0.213622005,0.299373067,1.060908379,29
2904 匯僑,2017/12,0.09930905,0.19722074,0.709150413,0.219708192,1.734070269,29
2904 匯僑,2017/06,0.161375874,0.160480795,0.385071216,0.229810132,1.781284317,29
2904 匯僑,2016/12,0.30768882,0.201311356,0.71010702,0.200173501,2.735111639,29
2904 匯僑,2016/06,0.443816,0.166095697,0.405820735,0.231899463,3.047237024,29
2904 匯僑,2015/06,0.468238691,0.182348232,0.617353302,0.187505959,3.726246714,29
2904 匯僑,2014/06,0.478969272,0.157774841,0.518181957,0.228551491,3.255462399,29
2905 三商,2024/12,0.063381881,0.00295547,-0.023951464,0.969731404,6.132313601,29
2905 三商,2024/06,0.10521968,0.003748039,0.013715745,0.966219101,11.00142269,29
2905 三商,2023/12,0.089931139,0.001982934,-0.02521921,0.968881884,8.638857621,29
2905 三商,2023/06,0.071705968,0.003160438,-0.013393582,0.973127467,7.473932434,29
2905 三商,2022/12,0.084907032,0.00417913,-0.04429315,0.978685714,9.683884551,29
2905 三商,2022/06,0.081895192,0.006419509,-0.025852771,0.979547598,7.912898182,29
2905 三商,2021/12,0.124454607,0.009106522,0.048195854,0.96690662,12.44033531,29
2905 三商,2021/06,0.142887526,0.009141632,0.028607104,0.965505091,11.57185734,29
2905 三商,2020/12,0.162211148,0.008878774,0.063214682,0.96571412,14.89601821,29
2905 三商,2020/06,0.173871046,0.009072275,0.024950573,0.965618872,12.29445304,29
2905 三商,2019/12,0.133789945,0.009831701,0.076954227,0.962962495,12.31644228,29
2905 三商,2019/06,0.141293158,0.008555784,0.044561166,0.967347461,12.37367771,29
2905 三商,2018/12,0.127111186,0.005673508,0.018232524,0.975222606,12.37387433,29
2905 三商,2018/06,0.129177028,0.006782259,0.029827613,0.965593375,12.17030041,29
2905 三商,2017/12,0.128985938,0.00784204,0.0991978,0.96190916,10.7292812,29
2905 三商,2017/06,0.15885996,0.007799152,0.049984123,0.962564186,10.60767086,29
2905 三商,2016/12,0.140268936,0.008068307,0.100656677,0.965356013,10.74705623,29
2905 三商,2016/06,0.162147103,0.007749372,0.043627858,0.965111413,14.39551925,29
2905 三商,2015/12,0.174983374,0.007337073,0.057753216,0.96737481,14.36542823,29
2905 三商,2015/06,0.150785983,0.007912302,0.004621351,0.965304567,11.46983575,29
2905 三商,2014/12,0.160492471,0.006687299,0.091143473,0.966058102,8.49621826,29
2905 三商,2014/06,0.203829102,0.006331161,0.052322886,0.964534192,14.35506522,29
2906 高林,2024/12,0.083427865,0.080820524,0.101180141,0.477007141,1.265855862,29
2906 高林,2024/06,0.08415689,0.072607053,0.021512368,0.479149431,1.28132404,29
2906 高林,2023/12,0.168784925,0.089785643,0.114627006,0.430311575,1.704546882,29
2906 高林,2023/06,0.126831164,0.085429231,0.069771542,0.430161123,1.447576942,29
2906 高林,2022/12,0.127942992,0.095928901,0.207563665,0.449187646,1.427938033,29
2906 高林,2022/06,0.081584572,0.092483186,0.136206865,0.442110383,1.227478127,29
2906 高林,2021/12,0.113286423,0.091294583,-0.016764687,0.443094764,1.330970296,29
2906 高林,2021/06,0.116165206,0.0974966,0.003892991,0.406242521,1.361191453,29
2906 高林,2020/12,0.137333502,0.0991511,0.159776873,0.411042195,1.483719323,29
2906 高林,2020/06,0.163585411,0.095213308,0.12893239,0.417068599,1.604606025,29
2906 高林,2019/12,0.172090224,0.100494223,0.091707463,0.420756528,1.618781281,29
2906 高林,2019/06,0.162641692,0.100857625,0.066997402,0.417087871,1.598834419,29
2906 高林,2018/12,0.153555911,0.123024368,0.077146196,0.343816593,1.491599479,29
2906 高林,2018/06,0.220526766,0.133811526,0.087510155,0.28986237,1.862077698,29
2906 高林,2017/12,0.240890413,0.126169169,0.160200016,0.286791924,1.950599208,29
2906 高林,2017/06,0.22328727,0.118464176,0.093098266,0.313716385,1.794791758,29
2906 高林,2016/12,0.233848862,0.120156518,0.035109971,0.330150566,1.784369122,29
2906 高林,2016/06,0.196952666,0.101502002,-0.049704746,0.403498569,1.524732131,29
2906 高林,2015/12,0.442485709,0.200594901,0.192457596,0.344588002,2.489022819,29
2906 高林,2015/06,0.520593479,0.223403805,0.186286076,0.288646904,3.174456928,29
2906 高林,2014/12,0.510285701,0.22260422,0.296082034,0.306325375,3.121338107,29
2906 高林,2014/06,0.476929269,0.197468496,0.112121904,0.333531739,2.770941073,29
2908 特力,2024/12,0.113024093,0.058697522,0.08364563,0.788292151,1.30265367,29
2908 特力,2024/06,0.097694267,0.05226161,0.016668561,0.805922397,1.26274687,29
2908 特力,2023/12,0.070776946,0.056344672,0.071258839,0.814330827,1.196419251,29
2908 特力,2023/06,0.079301048,0.052796535,-0.014513255,0.826945129,1.20816524,29
2908 特力,2022/12,0.071619661,0.063230864,-0.001786044,0.817363417,1.19382845,29
2908 特力,2022/06,0.049456569,0.059817327,-0.034082758,0.823735259,1.118298739,29
2908 特力,2021/12,0.043012115,0.067600572,0.047185632,0.818349879,1.103552466,29
2908 特力,2021/06,0.017291973,0.058507909,0.000773921,0.829076828,1.039252522,29
2908 特力,2020/12,0.018453655,0.062341108,0.159100104,0.819870549,1.044648918,29
2908 特力,2020/06,0.036871616,0.052664224,0.023459781,0.826607954,1.095721104,29
2908 特力,2019/12,0.04382877,0.043596653,0.076681718,0.819580221,1.129899455,29
2908 特力,2019/06,0.008107703,0.035373179,0.03746606,0.825396998,1.022212315,29
2908 特力,2018/12,0.050385647,0.070483524,0.053005469,0.714844273,1.108683742,29
2908 特力,2018/06,-0.001568212,0.071768898,0.046153965,0.715654241,0.997026913,29
2908 特力,2017/12,0.070842178,0.090240377,0.022380181,0.664560434,1.158373859,29
2908 特力,2017/06,-0.014631698,0.070566799,-0.020404542,0.699826662,0.973174387,29
2908 特力,2016/12,0.075369023,0.074306858,0.166507455,0.695020269,1.1695659,29
2908 特力,2016/06,0.008153245,0.06582515,0.058752346,0.70297025,1.01639026,29
2908 特力,2015/12,0.036895651,0.066777121,0.086963712,0.705126038,1.076865597,29
2908 特力,2015/06,0.046818394,0.062626989,0.080548507,0.705421576,1.099495803,29
2908 特力,2014/12,0.073292162,0.06955703,0.009996884,0.704626983,1.160675804,29
2908 特力,2014/06,0.050673012,0.060146545,0.008885054,0.7101557,1.108619342,29
2910 統領,2024/12,0.032628178,0.169895687,0.130859232,0.544053705,1.273441406,29
2910 統領,2024/06,0.069162562,0.158301799,0.070605565,0.546948314,1.525612722,29
2910 統領,2023/12,0.026731886,0.145596383,0.095134134,0.536949693,1.160303789,29
2910 統領,2023/06,0.029857031,0.208155236,0.03687049,0.559552869,1.182557641,29
2910 統領,2022/12,-0.013556161,0.189176716,0.167557478,0.581138406,0.935009423,29
2910 統領,2022/06,-0.037878991,0.173702501,0.072023635,0.599526037,0.847859064,29
2910 統領,2021/12,0.028559134,0.19257781,0.072524993,0.601917428,1.140857103,29
2910 統領,2021/06,0.008360692,0.181838496,0.038873651,0.610003701,1.041106896,29
2910 統領,2020/12,0.001656156,0.181551918,0.04346948,0.622499091,1.006947553,29
2910 統領,2020/06,-0.041435006,0.169006805,0.001560206,0.63420786,0.849124364,29
2910 統領,2019/12,-0.021140999,0.197374674,0.101777185,0.622866535,0.917775924,29
2910 統領,2019/06,-0.021803316,0.185692974,0.056519945,0.638790576,0.919706195,29
2910 統領,2018/12,-0.070418804,0.171561315,0.068762432,0.65875689,0.790911604,29
2910 統領,2018/06,0.018502189,0.179862616,0.036811637,0.630587831,1.069466861,29
2910 統領,2017/12,0.013683328,0.154406918,-0.022904646,0.619695802,1.047561523,29
2910 統領,2017/06,-0.218062184,0.15614756,-0.051206245,0.619817785,0.574346495,29
2910 統領,2016/12,-0.189814565,0.17287378,0.004102545,0.597180172,0.611863441,29
2910 統領,2016/06,-0.228413753,0.17325946,0.007709543,0.594702113,0.546548228,29
2910 統領,2015/12,-0.052227035,0.169412681,0.032002787,0.601583293,0.836939423,29
2910 統領,2015/06,-0.121163295,0.165295599,0.040600525,0.602228055,0.68306566,29
2910 統領,2014/12,-0.126341586,0.189350364,0.145721309,0.574683555,0.693882821,29
2910 統領,2014/06,-0.133331595,0.182256949,0.134242223,0.580471834,0.680441497,29
2911 麗嬰房,2024/12,-0.100613773,-0.145258046,-0.017975092,0.868103698,0.839227363,29
2911 麗嬰房,2024/06,-0.047336458,-0.093725779,-0.010197178,0.789305233,0.90537775,29
2911 麗嬰房,2023/12,-0.051492461,-0.131081546,0.005410811,0.767025915,0.904572001,29
2911 麗嬰房,2023/06,-0.024879938,-0.199582429,0.000315259,0.701347188,0.949200964,29
2911 麗嬰房,2022/12,-0.006976329,-0.111559633,-0.085943504,0.68881879,0.985781075,29
2911 麗嬰房,2022/06,0.049526063,-0.040350753,-0.099363975,0.646130518,1.113501063,29
2911 麗嬰房,2021/12,0.106605376,-0.122785715,0.006645381,0.641872517,1.234716821,29
2911 麗嬰房,2021/06,0.044052751,-0.145119058,-0.014161742,0.578059156,1.103460826,29
2911 麗嬰房,2020/12,0.076418191,-0.088711343,0.1389891,0.550637321,1.191466022,29
2911 麗嬰房,2020/06,0.085559259,-0.074359163,0.086431293,0.533482595,1.229690935,29
2911 麗嬰房,2019/12,0.127985848,-0.016939776,0.042622488,0.531809202,1.338076598,29
2911 麗嬰房,2019/06,0.171813088,0.018291415,0.035541126,0.50196007,1.516199722,29
2911 麗嬰房,2018/12,0.245413591,0.046845811,-0.173427078,0.449763462,1.63883032,29
2911 麗嬰房,2018/06,0.251258025,0.055199806,-0.080508439,0.429424368,1.684890626,29
2911 麗嬰房,2017/12,0.306430849,0.068934673,0.138776058,0.471278824,1.840295196,29
2911 麗嬰房,2017/06,0.250202544,-0.012579805,0.05543858,0.52790315,1.663753003,29
2911 麗嬰房,2016/12,0.19098639,0.005946745,0.085005531,0.567362847,1.464794804,29
2911 麗嬰房,2016/06,0.239024181,-0.007382745,0.011687388,0.550653997,1.740537465,29
2911 麗嬰房,2015/12,0.153937755,0.0062824,-0.010750549,0.591061835,1.342955389,29
2911 麗嬰房,2015/06,0.146911746,0.009731301,0.105883049,0.540677245,1.354788377,29
2911 麗嬰房,2014/12,0.266386093,0.017927841,0.072288362,0.57924428,1.809876937,29
2911 麗嬰房,2014/06,0.273593182,0.008808006,0.090696135,0.564935133,1.970746297,29
2912 統一超,2024/12,-0.056255033,0.110426831,0.168812567,0.807175406,0.859177804,29
2912 統一超,2024/06,-0.069262594,0.092202917,0.091876631,0.828629108,0.841736338,29
2912 統一超,2023/12,-0.054439446,0.106066613,0.202326911,0.814078335,0.871329256,29
2912 統一超,2023/06,-0.096404726,0.091652097,0.075898492,0.826015811,0.781816301,29
2912 統一超,2022/12,-0.054122713,0.111614649,0.182542411,0.804261729,0.870821147,29
2912 統一超,2022/06,-0.062204994,0.094225551,0.08684421,0.825190651,0.855182754,29
2912 統一超,2021/12,-0.04282519,0.119354762,0.209559537,0.800509617,0.896316236,29
2912 統一超,2021/06,-0.050828793,0.101357523,0.080819145,0.818894344,0.880755447,29
2912 統一超,2020/12,-0.021783151,0.128447447,0.18437263,0.785303096,0.944819259,29
2912 統一超,2020/06,-0.035524514,0.108251494,0.102056231,0.801911968,0.918230238,29
2912 統一超,2019/12,-0.015968482,0.134065208,0.192368098,0.768217934,0.959716618,29
2912 統一超,2019/06,-0.037084821,0.117211793,0.110439936,0.775443275,0.919062529,29
2912 統一超,2018/12,0.058973713,0.193877188,0.214149846,0.655233177,1.110562445,29
2912 統一超,2018/06,0.017533682,0.142866553,0.059080614,0.723239988,1.028646415,29
2912 統一超,2017/12,0.162883434,0.290053314,0.256683017,0.574593409,1.347216821,29
2912 統一超,2017/06,-0.021223932,0.158035458,0.053214522,0.688569816,0.964073196,29
2912 統一超,2016/12,0.018169627,0.18973496,0.382176692,0.650321188,1.032860102,29
2912 統一超,2016/06,-0.022865845,0.145106075,0.139483093,0.696706867,0.961925572,29
